Cell Aspect Ratio,Cell Quality,Cell Warpage Quality,Face Validity,Least Squares Quality,pro-STAR Cell Id,Skewness Angle,Volume Change,Volume (m^3),Laplacian Quality,Maximum Cell Neighbour Reconstruction Sensitivity,Maximum Cell Reconstruction Sensitivity,quality,['Boundary Sliver Cell Indicator']_0,['Boundary Sliver Cell Indicator']_1,['Unmatched Edge Count']_0,['Zero Face Area Indicator']_0,['Zero Face Area Indicator']_1,['Element Type']_10,['Element Type']_12,['Element Type']_13,['Element Type']_14,['Element Type']_42,['Prism Layer Cells']_0,['Prism Layer Cells']_1
0.3658667016858789,0.30502749410909896,1.0,1.0,0.22121553269775604,-36735219,40.3142476579029,0.7232904352280479,1.03888567106039e-08,0.926229668058032,-0.459581112071928,1.67840303251133,0,1,0,1,1,0,0,0,0,0,1,0,1
0.388665182026892,0.30884599812839003,1.0,1.0,0.229335007368427,-36735218,39.938189221704604,0.6679170188327571,5.715192029655e-09,0.9208066452074368,0.411414312610901,1.68052584657019,0,1,0,1,1,0,0,0,0,0,1,0,1
0.450243093266247,0.37736986420819,1.0,1.0,0.206570837151052,-36735217,42.522359918011496,0.535764309725215,3.48169882014153e-09,0.8960696294975992,-0.470156112895734,1.3828888155943702,0,1,0,1,1,0,0,0,0,0,1,0,1
0.41517052171735497,0.446174971271161,1.0,1.0,0.25589055726250304,-36735216,37.4979428903918,0.5064692961901129,5.26163694643951e-09,0.924789236367976,0.424038430340843,1.5999865599951597,0,1,0,1,1,0,0,0,0,0,1,0,1
0.4629865426063951,0.4103320252642499,1.0,1.0,0.206732395301558,-36735215,43.4625054964929,0.42093272396701,2.53247004460663e-09,0.89205421367996,0.455107730998595,1.33655680369568,0,1,0,1,1,0,0,0,0,0,1,0,1
0.50825437520553,0.552367867334718,1.0,1.0,0.320629388167246,-36735214,15.205564054282998,0.6782795318848579,8.55673963757173e-09,0.97514763198983,0.4846951553458511,1.26235248301436,0,1,0,1,1,0,0,0,0,0,1,0,1
0.510538589845514,0.5996826493864351,1.0,1.0,0.31318300309519104,-36735213,25.2558096792952,0.6772144774018709,1.06156908667955e-08,0.97151892785457,0.49382309657517,1.29113374007321,0,1,0,1,1,0,0,0,0,0,1,0,1
0.501991695957492,0.5497122502015711,1.0,1.0,0.314886394270549,-36735212,18.4312237726006,0.6782428429727,8.444293816885898e-09,0.969291952026138,0.478593864048911,1.29914472612206,0,1,0,1,1,0,0,0,0,0,1,0,1
0.4676436877614311,0.5324205777989489,1.0,1.0,0.305094852589669,-36735211,24.967624143980398,0.5315583946435221,6.49856430699396e-09,0.9530717882355352,0.4601104674149729,1.42261580776479,0,1,0,1,1,0,0,0,0,0,1,0,1
0.531546907254058,0.61029297679663,1.0,1.0,0.315033452016859,-36735210,25.2558096792952,0.670307215443848,9.68299967164575e-09,0.967404318161104,0.4962999780645829,1.29865525557591,0,1,0,1,1,0,0,0,0,0,1,0,1
0.6010427679823571,0.425627750718764,1.0,1.0,0.324350113458612,-36735209,48.0705523132069,0.413851804335006,3.5993751294084216e-09,0.9180918979157072,-0.3079396822829929,1.09771951983089,0,1,0,1,1,0,0,0,0,0,1,0,1
0.5803036065990159,0.7552248670092149,1.0,1.0,0.325980515327502,-36735208,25.950423252445802,0.40635742903102,2.4447802649458e-09,0.934733162863479,0.4737424928964961,1.25475047145107,0,1,0,1,1,0,0,0,0,0,1,0,1
0.43784902561137,0.28496627514293,1.0,1.0,0.278356536175746,-36735207,51.2134098685952,0.647610530394901,2.70028803458394e-09,0.907161541572898,-0.62670057170123,1.4577495423631102,0,1,0,1,1,0,0,0,0,0,1,0,1
0.5113256653028989,0.260273131082544,1.0,1.0,0.327655426391166,-36735206,40.255264540247005,0.388253838906258,2.09185485623558e-09,0.922212285973212,-0.463056223515427,1.41190841739466,0,1,0,1,1,0,0,0,0,0,1,0,1
0.7947089079611741,0.38367852208243697,1.0,1.0,0.28750921846161304,-36735205,56.360133439466296,0.432340798859742,5.756809153989489e-09,0.8866709898290351,-0.322831480042531,1.36251605162485,0,1,0,1,1,0,0,0,0,0,1,0,1
0.859564533198761,0.236989642169744,1.0,1.0,0.409884390431434,-36735204,66.0404842840109,0.307074901267146,3.05473822733303e-09,0.840111792217395,-0.247662070951642,1.21401357036144,0,1,0,1,1,0,0,0,0,0,1,0,1
0.684624120811705,0.573796767184649,1.0,1.0,0.622812582619849,-36735203,13.396446312443302,0.67608570725765,9.53058112739516e-09,0.9730393448098792,-0.298916912762524,1.10991106738002,0,1,0,1,1,0,0,0,0,0,1,0,1
0.54920634429524,0.5698147777634189,1.0,1.0,0.318402590108518,-36735202,4.604149499929349,0.597570893951945,6.87230971797176e-09,0.9854518116057892,-0.499872924468259,1.30167636465933,0,1,0,1,1,0,0,0,0,0,1,0,1
0.601227098878385,0.484849167474602,1.0,1.0,0.378605459213858,-36735201,41.7693126234467,0.523649983234585,9.42588492450385e-09,0.927070878195652,-0.305960103407518,1.1037049142232198,0,1,0,1,1,0,0,0,0,0,1,0,1
0.5363880598017571,0.764106230508153,1.0,1.0,0.317745690736369,-36735200,26.0909010230049,0.43521829651655897,5.00518843682234e-09,0.9309362031614128,-0.477571407919479,1.26233661410198,0,1,0,1,1,0,0,0,0,0,1,0,1
0.540380720806747,0.283472141113349,1.0,1.0,0.273790751144399,-36735199,48.132056689736395,0.5045734549869699,3.56868244433851e-09,0.885072718147766,-0.607553873656261,1.33071381595188,0,1,0,1,1,0,0,0,0,0,1,0,1
0.5716532259755339,0.339434512734174,1.0,1.0,0.4660034170447171,-36735198,22.4302591687082,0.7066772477215729,8.69725609917793e-09,0.951629171132465,-0.29749430207962,1.1002369895461,0,1,0,1,1,0,0,0,0,0,1,0,1
0.52716343494296,0.555830123858046,1.0,1.0,0.318608195433765,-36735197,14.027328893557598,0.604592866894578,5.398659358138479e-09,0.965952028108026,0.486744017177156,1.26988004375873,0,1,0,1,1,0,0,0,0,0,1,0,1
0.4342557212389501,0.509083538124672,1.0,1.0,0.242766354041593,-36735196,36.774896242752206,0.466953122218971,4.16961724346476e-09,0.9383612524581892,0.454211374020341,1.5668570878674,0,1,0,1,1,0,0,0,0,0,1,0,1
0.420128471403799,0.369976467512284,1.0,1.0,0.260880059444261,-36735195,21.100593979169396,0.675815760708455,8.929412921902428e-09,0.971867344016875,0.4694136374869821,1.41857321516362,0,1,0,1,1,0,0,0,0,0,1,0,1
0.673489004245078,0.56677162582182,1.0,1.0,0.653993918556026,-36735194,12.831182314932,0.6701546523339511,1.30228417471823e-08,0.986352025354748,0.29820830057025394,1.11676004269315,0,1,0,1,1,0,0,0,0,0,1,0,1
0.674890948416548,0.581940370458626,1.0,1.0,0.617687401640254,-36735193,16.95050948013,0.671143399960638,1.32475656171765e-08,0.988453516702372,-0.2995481978735,1.11689651124568,0,1,0,1,1,0,0,0,0,0,1,0,1
0.43077400291467294,0.385227487631252,1.0,1.0,0.267545689905901,-36735192,19.0479218304371,0.6818713659257929,1.1500409051924799e-08,0.9659367018069028,0.4894696020393471,1.28416118150183,0,1,0,1,1,0,0,0,0,0,1,0,1
0.447982181326841,0.51520921232329,1.0,1.0,0.230127315258165,-36735191,33.6435787272826,0.5822033637615269,7.0726717964794e-09,0.910760562900472,0.457578186582246,1.42347611425245,0,1,0,1,1,0,0,0,0,0,1,0,1
0.645739297530996,0.582752243660551,1.0,1.0,0.594313115824224,-36735190,24.882655199454998,0.696588148146639,1.2638999967758898e-08,0.9665066343352008,-0.300824880599427,1.10862720175017,0,1,0,1,1,0,0,0,0,0,1,0,1
0.487081705202674,0.25678458661743697,1.0,1.0,0.292710786422685,-36735189,39.2773000797423,0.476656626236495,3.6839908117049114e-09,0.906496502570427,-0.479388618092387,1.38566562992558,0,1,0,1,1,0,0,0,0,0,1,0,1
0.5262430259723729,0.5852383446226539,1.0,1.0,0.24653016274285294,-36735188,30.0347140862314,0.34858183434284595,4.2346112406378e-09,0.909596608573944,-0.486578054151426,1.27879699268619,0,1,0,1,1,0,0,0,0,0,1,0,1
0.444539411492191,0.37798051868972704,1.0,1.0,0.273233749653495,-36735187,9.630491908629331,0.6704907451577861,1.2086784980435e-08,0.977662225942874,0.49661537623339,1.29830022304472,0,1,0,1,1,0,0,0,0,0,1,0,1
0.439775091731382,0.488822121323582,1.0,1.0,0.251492620528648,-36735186,36.5215262088408,0.558486179995171,7.9216388079556e-09,0.920936588348446,0.448966930563697,1.3693855243736002,0,1,0,1,1,0,0,0,0,0,1,0,1
0.489806025622181,0.6042501483631129,1.0,1.0,0.30705737247227805,-36735185,20.6377921455897,0.6829243808292379,9.80586888234464e-09,0.964230152836794,0.479898674340305,1.30089947840178,0,1,0,1,1,0,0,0,0,0,1,0,1
0.508193642053901,0.593598938613658,1.0,1.0,0.310328340211492,-36735184,29.9733790317601,0.666469471422461,9.45328750871414e-09,0.9614561475206308,0.487344929628559,1.2773488869548402,0,1,0,1,1,0,0,0,0,0,1,0,1
0.5183140819209601,0.673778042653049,1.0,1.0,0.294199122393178,-36735183,41.0145056959461,0.673760384651445,9.8934070095806e-09,0.958793865523953,0.486579914802729,1.34867450152641,0,1,0,1,1,0,0,0,0,0,1,0,1
0.489106595337595,0.364917671516366,1.0,1.0,0.310701095112892,-36735182,41.0959453753967,0.603729261039095,2.17322720172428e-09,0.925458528763847,-0.518134052016177,1.31301316878467,0,1,0,1,1,0,0,0,0,0,1,0,1
0.51751913079636,0.556971522503688,1.0,1.0,0.30779286905695896,-36735181,12.0999958535289,0.58158873094322,5.87265943857334e-09,0.9761053611549408,0.491351673174272,1.27983530326659,0,1,0,1,1,0,0,0,0,0,1,0,1
0.653495427162422,0.837458738810177,1.0,1.0,0.369622031314148,-36735180,16.791503519946197,0.432875929165853,4.37487352079849e-09,0.979272363473019,-0.5014603037756,1.30158255128531,0,1,0,1,1,0,0,0,0,0,1,0,1
0.516858445853329,0.576354306923504,1.0,1.0,0.201061814717934,-36735179,45.1809559180538,0.485228372259451,3.6672198968132785e-09,0.8917305131545541,-0.497790747094629,1.28151163915666,0,1,0,1,1,0,0,0,0,0,1,0,1
0.468873557635404,0.341242755726892,1.0,1.0,0.218622208351486,-36735178,33.2781199903947,0.5616679406916689,4.40958001620377e-09,0.944187054973315,0.489857452223709,1.47811036404556,0,1,0,1,1,0,0,0,0,0,1,0,1
0.6300421830532221,0.785807097211761,1.0,1.0,0.338153814973351,-36735177,22.739427625461502,0.368249051978636,2.32011371806075e-09,0.9373847064865172,0.4814502913180471,1.27030352759019,0,1,0,1,1,0,0,0,0,0,1,0,1
0.461574401520443,0.371254587848652,1.0,1.0,0.290745788462314,-36735176,45.26204080238789,0.59962237309555,1.75279425133362e-09,0.9341062560051752,-0.572448948195856,1.4538641401225,0,1,0,1,1,0,0,0,0,0,1,0,1
0.48311197254419,0.474012216367035,1.0,1.0,0.250616002218688,-36735175,31.0780507330528,0.401652533993948,2.53056877948808e-09,0.9116872371875848,0.466243169036664,1.36705717515795,0,1,0,1,1,0,0,0,0,0,1,0,1
0.578737076217146,0.3868823177672261,1.0,1.0,0.268554241078269,-36735174,59.9963140722295,0.6852561107883741,9.95675660934543e-09,0.898745101891702,-0.30861553076926296,1.2049229084034,0,1,0,1,1,0,0,0,0,0,1,0,1
0.551782960787906,0.5753639609179539,1.0,1.0,0.315601755030745,-36735173,15.4264337638238,0.666869638670496,5.97557679088998e-09,0.978521553452344,-0.499031894609596,1.30549774945956,0,1,0,1,1,0,0,0,0,0,1,0,1
0.581087283598246,0.41567288550825104,1.0,1.0,0.44727578876878893,-36735172,35.220928850395396,0.713668549746978,1.4529978576754901e-08,0.9556058158409332,-0.302077720626459,1.1019271146206298,0,1,0,1,1,0,0,0,0,0,1,0,1
0.550130057614431,0.62464864645444,1.0,1.0,0.29889195389886497,-36735171,29.1968231429468,0.669782118745177,6.38579157216901e-09,0.972999050813056,0.4983857664513879,1.30360902601696,0,1,0,1,1,0,0,0,0,0,1,0,1
0.43554589039723,0.359304508561097,1.0,1.0,0.251874382512121,-36735170,20.5171134980935,0.691742461973377,7.85086649377489e-09,0.960252564887524,0.476899395755724,1.3731142626886002,0,1,0,1,1,0,0,0,0,0,1,0,1
0.465704044118071,0.5423571751504339,1.0,1.0,0.274592293881088,-36735169,31.2946099022055,0.457145944983003,2.88019907291558e-09,0.938912354758896,0.4431359990412,1.5794299108913,0,1,0,1,1,0,0,0,0,0,1,0,1
0.535956524706762,0.543155175307637,1.0,1.0,0.3102528014738811,-36735168,15.163062514849,0.549148182673036,4.4443570040350495e-09,0.965753551690172,0.484326364932528,1.33879007667528,0,1,0,1,1,0,0,0,0,0,1,0,1
0.703235815899239,0.711498933459021,1.0,1.0,0.534210033668274,-36735167,20.8649937363044,0.4156476907816789,2.7326479326729508e-09,0.949630682123123,-0.297907732017257,1.0940947993987,0,1,0,1,1,0,0,0,0,0,1,0,1
0.534767927902397,0.24807909462714806,1.0,1.0,0.339530423761985,-36735166,40.129175271138294,0.22618995156309696,1.20814402725665e-09,0.92371724351828,-0.4758272926794621,1.4215932627307502,0,1,0,1,1,0,0,0,0,0,1,0,1
0.497783268121888,0.34299718335924,1.0,1.0,0.407450096578651,-36735165,44.681482599952794,0.345445101892221,1.3805725750830402e-09,0.926448095052682,-0.43342309747860297,1.36781554763713,0,1,0,1,1,0,0,0,0,0,1,0,1
0.490916376201827,0.5565028939467349,1.0,1.0,0.319784863862542,-36735164,17.7863283471578,0.681754272158762,5.3292638210208e-09,0.970104636482711,0.481643436243265,1.25881898979365,0,1,0,1,1,0,0,0,0,0,1,0,1
0.6810348287998129,0.6243346932142171,1.0,1.0,0.312833221058149,-36735163,59.57874368465961,0.297370626303568,3.3749801618646195e-09,0.849983297518365,0.326978542797953,1.4228969802517502,0,1,0,1,1,0,0,0,0,0,1,0,1
0.7500762281592099,0.7411973197645301,1.0,1.0,0.515384420320959,-36735162,25.8255878134741,0.35003750437032394,3.9727179777079e-09,0.94837450370836,-0.303163119282558,1.09629548385058,0,1,0,1,1,0,0,0,0,0,1,0,1
0.5870305037982629,0.272884415538266,1.0,1.0,0.35128841126272803,-36735161,45.2427483012249,0.255017311195583,9.149441009107108e-10,0.91488861065419,-0.509800954254046,1.43038786181205,0,1,0,1,1,0,0,0,0,0,1,0,1
0.6114961829910259,0.21619507896224305,1.0,1.0,0.368384290860673,-36735160,41.1124287171318,0.373542405798719,1.2499420917183696e-09,0.86991801499684,-0.319768111500865,1.23494829173036,0,1,0,1,1,0,0,0,0,0,1,0,1
0.5922210984680351,0.316447006200419,1.0,1.0,0.50294768544753,-36735159,45.653989574242495,0.412121456194458,1.3574020919907401e-09,0.903641632403994,-0.3166194462757489,1.2198529431767602,0,1,0,1,1,0,0,0,0,0,1,0,1
0.59417002466198,0.36832444362365296,1.0,1.0,0.433484160029521,-36735158,55.39982948177521,0.34342744908039,1.26153312184508e-09,0.906983672864335,0.30958760429880394,1.22088475743271,0,1,0,1,1,0,0,0,0,0,1,0,1
0.586193841205859,0.342691430952859,1.0,1.0,0.455768615142867,-36735157,26.6262743049528,0.735831993318316,6.145941528401179e-09,0.944242690436307,-0.30263708786118704,1.10648246652451,0,1,0,1,1,0,0,0,0,0,1,0,1
0.6105278529499449,0.24654968311748104,1.0,1.0,0.368598916100611,-36735156,47.3665479670487,0.434252283881891,1.4178917021566502e-09,0.872701431610621,-0.306935984281403,1.23572463557326,0,1,0,1,1,0,0,0,0,0,1,0,1
0.556098216961891,0.391303372586236,1.0,1.0,0.324396843879937,-36735155,40.34165771028071,0.35778512033013393,2.9910996792025e-09,0.93063314783859,-0.302291032640324,1.09589090464306,0,1,0,1,1,0,0,0,0,0,1,0,1
0.5589574997649611,0.796579354591181,1.0,1.0,0.368394100540468,-36735154,20.5646268624667,0.329245487862118,1.8955724926506693e-09,0.953312240407675,0.479822442157011,1.25511887336491,0,1,0,1,1,0,0,0,0,0,1,0,1
0.556922687589839,0.5378726445790389,1.0,1.0,0.30496931106916,-36735153,37.8448787174972,0.533747697189554,7.63297838389166e-10,0.937644431708274,-0.512845009544656,1.3521906055015098,0,1,0,1,1,0,0,0,0,0,1,0,1
0.6515518159209109,0.4365482883798521,1.0,1.0,0.399555507279322,-36735152,52.511546290270395,0.226875881697726,8.33397097628295e-10,0.926045482872233,-0.265280501074978,1.12558378786359,0,1,0,1,1,0,0,0,0,0,1,0,1
0.5150981780655349,0.527117187860316,1.0,1.0,0.363921645798882,-36735151,25.781005032092,0.315766826113591,1.43007237765766e-09,0.9472333402556958,0.472585444695427,1.28118741739427,0,1,0,1,1,0,0,0,0,0,1,0,1
0.6016003380607989,0.635117186884256,1.0,1.0,0.321117751085243,-36735150,33.467536847328,0.224736038297692,1.23575562732008e-09,0.9151860216527148,-0.4951729247535721,1.46381998768985,0,1,0,1,1,0,0,0,0,0,1,0,1
0.6204862239454599,0.399042944927102,1.0,1.0,0.29850898039443297,-36735149,29.135221683199703,0.129068187079975,7.09706995372078e-10,0.927508371416485,0.478385778641125,1.4598792220018997,0,1,0,1,1,0,0,0,0,0,1,0,1
0.846924405362184,0.454040017782905,1.0,1.0,0.568759536126778,-36735148,43.693433988574704,0.283076762325118,9.242834344731332e-10,0.887189708174177,-0.319099532417312,1.12229830235108,0,1,0,1,1,0,0,0,0,0,1,0,1
0.7924120188541651,0.811575156585013,1.0,1.0,0.7304943749692671,-36735147,10.530829329023199,0.3395156819945561,4.31616492255666e-09,0.980053400166087,-0.299897877349332,1.1054400412841698,0,1,0,1,1,0,0,0,0,0,1,0,1
0.622368188943212,0.385661658235136,1.0,1.0,0.556108266028265,-36735146,19.452413789821698,0.664600250635349,1.27127115224853e-08,0.9882337069796108,0.299607682121115,1.10976680365825,0,1,0,1,1,0,0,0,0,0,1,0,1
0.6696070915456149,0.553454319639118,1.0,1.0,0.631094679002931,-36735145,9.73011951910102,0.669284270834499,9.807345210195041e-09,0.978283126237006,0.298412079245476,1.11276693508335,0,1,0,1,1,0,0,0,0,0,1,0,1
0.379469105175589,0.21881393541731894,1.0,1.0,0.211151210902732,-36735144,32.8866321954318,0.6889432887021341,5.49869810236291e-09,0.948861236353256,0.43196168002473706,1.64864377322281,0,1,0,1,1,0,0,0,0,0,1,0,1
0.600755647783273,0.456113572687108,1.0,1.0,0.349397362090019,-36735143,47.3665479670487,0.414410064230128,3.26513355204896e-09,0.925866958353406,-0.307320547744765,1.08858325860329,0,1,0,1,1,0,0,0,0,0,1,0,1
0.7084557893225899,0.7551120361951171,1.0,1.0,0.585779728161146,-36735142,24.5554999606349,0.320261503862843,2.67740055981411e-09,0.951009440978499,-0.29982662818850103,1.0914519814892398,0,1,0,1,1,0,0,0,0,0,1,0,1
0.5523609862655129,0.580840729287065,1.0,1.0,0.317767367365302,-36735141,19.892221474641303,0.6726655419910239,5.532057789510671e-09,0.9788959884233042,0.496678810181383,1.29584595705989,0,1,0,1,1,0,0,0,0,0,1,0,1
0.561415151075653,0.577655417968377,1.0,1.0,0.325983431924392,-36735140,12.577908670012803,0.66858808253632,5.850612866481489e-09,0.983769134919238,-0.500140545940834,1.30386950811254,0,1,0,1,1,0,0,0,0,0,1,0,1
0.708231845989337,0.616645146309453,1.0,1.0,0.615845980189911,-36735139,20.551266453306894,0.668971336541388,8.801940183061221e-09,0.990275066398277,-0.299787711159712,1.10620451354265,0,1,0,1,1,0,0,0,0,0,1,0,1
0.565259358584172,0.593097848703685,1.0,1.0,0.324429174208374,-36735138,21.7268385018673,0.6013939325866711,5.020431477223669e-09,0.96551561402335,0.491766756262416,1.28380059749581,0,1,0,1,1,0,0,0,0,0,1,0,1
0.7578251706533872,0.40875856986156894,1.0,1.0,0.3928923182841009,-36735137,39.7023259856739,0.483239411169359,4.39556951769014e-09,0.930598831587997,0.340672228893432,1.29625247738497,0,1,0,1,1,0,0,0,0,0,1,0,1
0.51052024289673,0.5379575502168029,1.0,1.0,0.306461360445758,-36735136,30.2000821489903,0.685421869412407,3.71703096060035e-09,0.940173069675736,0.443153512200688,1.47746333516893,0,1,0,1,1,0,0,0,0,0,1,0,1
0.627346061307016,0.480279355545854,1.0,1.0,0.489711974480805,-36735135,27.6152089352087,0.294249493667918,1.90070425810855e-09,0.928572212892819,0.323974628871985,1.16678298448297,0,1,0,1,1,0,0,0,0,0,1,0,1
0.7250050945896199,0.421050627779716,1.0,1.0,0.4527727516200321,-36735134,30.963408258512807,0.205682803474564,1.8709009248192107e-09,0.9162412687854892,0.338547753357073,1.37463323572433,0,1,0,1,1,0,0,0,0,0,1,0,1
